thai,parts,n_parts,per_part_cos,min_part_cos,mean_part_cos,max_part_cos,gap,sum_rank
น้ำอัดลม,น้ำ+อัดลม,2,0.218;0.381,0.2184225469827652,0.29979417473077774,0.3811658024787903,0.16274325549602509,10
น้ำอัดลม,น้ำ+อัดลม,2,0.218;0.381,0.2184225469827652,0.29979417473077774,0.3811658024787903,0.16274325549602509,10
มาจาก,มา+จาก,2,0.220;0.606,0.2199854850769043,0.4131190776824951,0.6062526702880859,0.38626718521118164,3
มาจาก,มา+จาก,2,0.220;0.606,0.2199854850769043,0.4131190776824951,0.6062526702880859,0.38626718521118164,3
มาจาก,มา+จาก,2,0.220;0.606,0.2199854850769043,0.4131190776824951,0.6062526702880859,0.38626718521118164,3
มาจาก,มา+จาก,2,0.220;0.606,0.2199854850769043,0.4131190776824951,0.6062526702880859,0.38626718521118164,3
ตุลาคม,ตุลา+คม,2,0.571;0.223,0.2225264012813568,0.39691920578479767,0.5713120102882385,0.3487856090068817,3
ตุลาคม,ตุลา+คม,2,0.571;0.223,0.2225264012813568,0.39691920578479767,0.5713120102882385,0.3487856090068817,3
พัดลม,พัด+ลม,2,0.223;0.339,0.2231915295124054,0.28100262582302094,0.3388137221336365,0.11562219262123108,10
พัดลม,พัด+ลม,2,0.223;0.339,0.2231915295124054,0.28100262582302094,0.3388137221336365,0.11562219262123108,10
ทำงาน,ทำ+งาน,2,0.419;0.223,0.22340743243694305,0.32113928347826004,0.418871134519577,0.19546370208263397,2
ทำงาน,ทำ+งาน,2,0.419;0.223,0.22340743243694305,0.32113928347826004,0.418871134519577,0.19546370208263397,2
ตีสาม,ตี+สาม,2,0.328;0.226,0.22629767656326294,0.27703963220119476,0.3277815878391266,0.10148391127586365,12
ตีสาม,ตี+สาม,2,0.328;0.226,0.22629767656326294,0.27703963220119476,0.3277815878391266,0.10148391127586365,12
เครื่องบิน,เครื่อง+บิน,2,0.228;0.447,0.22815673053264618,0.33752287179231644,0.4468890130519867,0.21873228251934052,1
เครื่องบิน,เครื่อง+บิน,2,0.228;0.447,0.22815673053264618,0.33752287179231644,0.4468890130519867,0.21873228251934052,1
น้ำเปล่า,น้ำ+เปล่า,2,0.490;0.228,0.22831228375434875,0.3593367785215378,0.4903612732887268,0.26204898953437805,2
น้ำเปล่า,น้ำ+เปล่า,2,0.490;0.228,0.22831228375434875,0.3593367785215378,0.4903612732887268,0.26204898953437805,2
ว่ายน้ำ,ว่าย+น้ำ,2,0.668;0.228,0.22849756479263306,0.44804537296295166,0.6675931811332703,0.4390956163406372,2
ว่ายน้ำ,ว่าย+น้ำ,2,0.668;0.228,0.22849756479263306,0.44804537296295166,0.6675931811332703,0.4390956163406372,2
เล็กน้อย,เล็ก+น้อย,2,0.244;0.230,0.22976262867450714,0.2369299754500389,0.24409732222557068,0.014334693551063538,6
พ่อค้า,พ่อ+ค้า,2,0.232;0.397,0.23176901042461395,0.31432921439409256,0.39688941836357117,0.16512040793895721,5
พ่อค้า,พ่อ+ค้า,2,0.232;0.397,0.23176901042461395,0.31432921439409256,0.39688941836357117,0.16512040793895721,5
สิงหาคม,สิงหา+คม,2,0.581;0.233,0.2329905927181244,0.40677379071712494,0.5805569887161255,0.3475663959980011,1
สิงหาคม,สิงหา+คม,2,0.581;0.233,0.2329905927181244,0.40677379071712494,0.5805569887161255,0.3475663959980011,1
เที่ยงคืน,เที่ยง+คืน,2,0.526;0.233,0.23336967825889587,0.37948788702487946,0.525606095790863,0.29223641753196716,4
เที่ยงคืน,เที่ยง+คืน,2,0.526;0.233,0.23336967825889587,0.37948788702487946,0.525606095790863,0.29223641753196716,4
ธันวาคม,ธันวา+คม,2,0.574;0.234,0.23382508754730225,0.4039436876773834,0.5740622878074646,0.34023720026016235,1
ธันวาคม,ธันวา+คม,2,0.574;0.234,0.23382508754730225,0.4039436876773834,0.5740622878074646,0.34023720026016235,1
มีนาคม,มีนา+คม,2,0.397;0.235,0.23484884202480316,0.31594058126211166,0.39703232049942017,0.162183478474617,11
มีนาคม,มีนา+คม,2,0.397;0.235,0.23484884202480316,0.31594058126211166,0.39703232049942017,0.162183478474617,11
น้ำแข็ง,น้ำ+แข็ง,2,0.427;0.235,0.2352970838546753,0.33121834695339203,0.42713961005210876,0.19184252619743347,6
น้ำแข็ง,น้ำ+แข็ง,2,0.427;0.235,0.2352970838546753,0.33121834695339203,0.42713961005210876,0.19184252619743347,6
ฤดูร้อน,ฤดู+ร้อน,2,0.585;0.236,0.23572826385498047,0.4105257987976074,0.5853233337402344,0.3495950698852539,5
ฤดูร้อน,ฤดู+ร้อน,2,0.585;0.236,0.23572826385498047,0.4105257987976074,0.5853233337402344,0.3495950698852539,5
สบายดี,สบาย+ดี,2,0.391;0.237,0.2374957799911499,0.3142639696598053,0.3910321593284607,0.1535363793373108,10
สบายดี,สบาย+ดี,2,0.391;0.237,0.2374957799911499,0.3142639696598053,0.3910321593284607,0.1535363793373108,10
สบายดี,สบาย+ดี,2,0.391;0.237,0.2374957799911499,0.3142639696598053,0.3910321593284607,0.1535363793373108,10
ตีห้า,ตี+ห้า,2,0.304;0.240,0.24000106751918793,0.2718791738152504,0.30375728011131287,0.06375621259212494,14
ตีห้า,ตี+ห้า,2,0.304;0.240,0.24000106751918793,0.2718791738152504,0.30375728011131287,0.06375621259212494,14
ผู้โดยสาร,ผู้+โดยสาร,2,0.242;0.556,0.24202372133731842,0.39924169331789017,0.5564596652984619,0.3144359439611435,1
ผู้โดยสาร,ผู้+โดยสาร,2,0.242;0.556,0.24202372133731842,0.39924169331789017,0.5564596652984619,0.3144359439611435,1
ทำผิด,ทำ+ผิด,2,0.246;0.536,0.2463844269514084,0.39133306592702866,0.5362817049026489,0.28989727795124054,2
ความหมาย,ความ+หมาย,2,0.259;0.247,0.24650616943836212,0.2528766915202141,0.25924721360206604,0.012741044163703918,1
เมื่อวาน,เมื่อ+วาน,2,0.247;0.496,0.24706099927425385,0.37134813517332077,0.4956352710723877,0.24857427179813385,2
เมื่อวาน,เมื่อ+วาน,2,0.247;0.496,0.24706099927425385,0.37134813517332077,0.4956352710723877,0.24857427179813385,2
ปั๊มน้ำมัน,ปั๊ม+น้ำมัน,2,0.456;0.253,0.2525026202201843,0.3540372997522354,0.4555719792842865,0.20306935906410217,2
กาแฟเย็น,กาแฟ+เย็น,2,0.661;0.259,0.2592970132827759,0.4602619707584381,0.6612269282341003,0.40192991495132446,4
กาแฟเย็น,กาแฟ+เย็น,2,0.661;0.259,0.2592970132827759,0.4602619707584381,0.6612269282341003,0.40192991495132446,4
เกี่ยวกับ,เกี่ยว+กับ,2,0.378;0.260,0.2604859471321106,0.3191070407629013,0.377728134393692,0.11724218726158142,2
สถานที่,สถาน+ที่,2,0.543;0.261,0.2613251209259033,0.40221312642097473,0.5431011319160461,0.2817760109901428,1
สถานที่,สถาน+ที่,2,0.543;0.261,0.2613251209259033,0.40221312642097473,0.5431011319160461,0.2817760109901428,1
สถานที่,สถาน+ที่,2,0.543;0.261,0.2613251209259033,0.40221312642097473,0.5431011319160461,0.2817760109901428,1
สถานที่,สถาน+ที่,2,0.543;0.261,0.2613251209259033,0.40221312642097473,0.5431011319160461,0.2817760109901428,1
ท่าเรือ,ท่า+เรือ,2,0.264;0.494,0.2641277015209198,0.37915126979351044,0.4941748380661011,0.23004713654518127,2
เลี้ยวขวา,เลี้ยว+ขวา,2,0.698;0.266,0.2662205100059509,0.48229193687438965,0.6983633637428284,0.43214285373687744,4
เลี้ยวขวา,เลี้ยว+ขวา,2,0.698;0.266,0.2662205100059509,0.48229193687438965,0.6983633637428284,0.43214285373687744,4
สนามบิน,สนาม+บิน,2,0.271;0.380,0.2713247239589691,0.3257737159729004,0.38022270798683167,0.10889798402786255,1
สนามบิน,สนาม+บิน,2,0.271;0.380,0.2713247239589691,0.3257737159729004,0.38022270798683167,0.10889798402786255,1
สนามบิน,สนาม+บิน,2,0.271;0.380,0.2713247239589691,0.3257737159729004,0.38022270798683167,0.10889798402786255,1
สนามบิน,สนาม+บิน,2,0.271;0.380,0.2713247239589691,0.3257737159729004,0.38022270798683167,0.10889798402786255,1
อันนั้น,อัน+นั้น,2,0.272;0.421,0.27199482917785645,0.34638699889183044,0.42077916860580444,0.148784339427948,1
อันนั้น,อัน+นั้น,2,0.272;0.421,0.27199482917785645,0.34638699889183044,0.42077916860580444,0.148784339427948,1
รถติด,รถ+ติด,2,0.373;0.274,0.27360573410987854,0.3233482092618942,0.3730906844139099,0.09948495030403137,4
รถติด,รถ+ติด,2,0.373;0.274,0.27360573410987854,0.3233482092618942,0.3730906844139099,0.09948495030403137,4
ฟ้าร้อง,ฟ้า+ร้อง,2,0.274;0.298,0.274239718914032,0.28633517026901245,0.2984306216239929,0.024190902709960938,2
ฟ้าร้อง,ฟ้า+ร้อง,2,0.274;0.298,0.274239718914032,0.28633517026901245,0.2984306216239929,0.024190902709960938,2
ถ่ายรูป,ถ่าย+รูป,2,0.507;0.275,0.2745940685272217,0.3906112015247345,0.5066283345222473,0.23203426599502563,1
ก่อสร้าง,ก่อ+สร้าง,2,0.277;0.426,0.2766132652759552,0.35112978518009186,0.4256463050842285,0.14903303980827332,1
ก่อสร้าง,ก่อ+สร้าง,2,0.277;0.426,0.2766132652759552,0.35112978518009186,0.4256463050842285,0.14903303980827332,1
สวนสนุก,สวน+สนุก,2,0.327;0.277,0.27701106667518616,0.3021456301212311,0.327280193567276,0.050269126892089844,2
สวนสนุก,สวน+สนุก,2,0.327;0.277,0.27701106667518616,0.3021456301212311,0.327280193567276,0.050269126892089844,2
สวนสนุก,สวน+สนุก,2,0.327;0.277,0.27701106667518616,0.3021456301212311,0.327280193567276,0.050269126892089844,2
สวนสนุก,สวน+สนุก,2,0.327;0.277,0.27701106667518616,0.3021456301212311,0.327280193567276,0.050269126892089844,2
รถตู้,รถ+ตู้,2,0.602;0.278,0.27797964215278625,0.4399598687887192,0.6019400954246521,0.32396045327186584,2
รถตู้,รถ+ตู้,2,0.602;0.278,0.27797964215278625,0.4399598687887192,0.6019400954246521,0.32396045327186584,2
วันหยุด,วัน+หยุด,2,0.336;0.279,0.27924346923828125,0.30746880173683167,0.3356941342353821,0.05645066499710083,12
วันหยุด,วัน+หยุด,2,0.336;0.279,0.27924346923828125,0.30746880173683167,0.3356941342353821,0.05645066499710083,12
ขอโทษ,ขอ+โทษ,2,0.333;0.281,0.28055471181869507,0.3068423420190811,0.33312997221946716,0.052575260400772095,1
ขอโทษ,ขอ+โทษ,2,0.333;0.281,0.28055471181869507,0.3068423420190811,0.33312997221946716,0.052575260400772095,1
ขอโทษ,ขอ+โทษ,2,0.333;0.281,0.28055471181869507,0.3068423420190811,0.33312997221946716,0.052575260400772095,1
ออกจาก,ออก+จาก,2,0.553;0.284,0.28432345390319824,0.4185522794723511,0.5527811050415039,0.26845765113830566,2
ตีสอง,ตี+สอง,2,0.344;0.285,0.2851763367652893,0.31452225148677826,0.3438681662082672,0.058691829442977905,8
ตีสอง,ตี+สอง,2,0.344;0.285,0.2851763367652893,0.31452225148677826,0.3438681662082672,0.058691829442977905,8
วันทำงาน,วัน+ทำงาน,2,0.441;0.291,0.2905339300632477,0.365703821182251,0.4408737123012543,0.1503397822380066,3
วันทำงาน,วัน+ทำงาน,2,0.441;0.291,0.2905339300632477,0.365703821182251,0.4408737123012543,0.1503397822380066,3
พระจันทร์,พระ+จันทร์,2,0.292;0.333,0.291982501745224,0.3126171678304672,0.33325183391571045,0.04126933217048645,1
พระจันทร์,พระ+จันทร์,2,0.292;0.333,0.291982501745224,0.3126171678304672,0.33325183391571045,0.04126933217048645,1
ฝากเงิน,ฝาก+เงิน,2,0.294;0.410,0.2944389879703522,0.3521956503391266,0.409952312707901,0.11551332473754883,5
ฝากเงิน,ฝาก+เงิน,2,0.294;0.410,0.2944389879703522,0.3521956503391266,0.409952312707901,0.11551332473754883,5
เลี้ยวซ้าย,เลี้ยว+ซ้าย,2,0.686;0.296,0.2962716519832611,0.4910437613725662,0.6858158707618713,0.38954421877861023,1
เลี้ยวซ้าย,เลี้ยว+ซ้าย,2,0.686;0.296,0.2962716519832611,0.4910437613725662,0.6858158707618713,0.38954421877861023,1
น้ำปลา,น้ำ+ปลา,2,0.302;0.361,0.3015613555908203,0.3311571627855301,0.36075296998023987,0.059191614389419556,16
น้ำปลา,น้ำ+ปลา,2,0.302;0.361,0.3015613555908203,0.3311571627855301,0.36075296998023987,0.059191614389419556,16
ที่นี่,ที่+นี่,2,0.303;0.307,0.30285653471946716,0.30489403009414673,0.3069315254688263,0.004074990749359131,9
ที่นี่,ที่+นี่,2,0.303;0.307,0.30285653471946716,0.30489403009414673,0.3069315254688263,0.004074990749359131,9
โชคดี,โชค+ดี,2,0.378;0.304,0.3038439452648163,0.3409721404314041,0.37810033559799194,0.07425639033317566,2
ตอนเช้า,ตอน+เช้า,2,0.305;0.679,0.3045273721218109,0.49198849499225616,0.6794496178627014,0.3749222457408905,2
ตอนเช้า,ตอน+เช้า,2,0.305;0.679,0.3045273721218109,0.49198849499225616,0.6794496178627014,0.3749222457408905,2
อาบแดด,อาบ+แดด,2,0.307;0.310,0.30667537450790405,0.3082243949174881,0.30977341532707214,0.003098040819168091,9
อาบแดด,อาบ+แดด,2,0.307;0.310,0.30667537450790405,0.3082243949174881,0.30977341532707214,0.003098040819168091,9
ภาคใต้,ภาค+ใต้,2,0.402;0.307,0.30715882778167725,0.35463540256023407,0.4021119773387909,0.09495314955711365,1
ภาคใต้,ภาค+ใต้,2,0.402;0.307,0.30715882778167725,0.35463540256023407,0.4021119773387909,0.09495314955711365,1
รถเครื่อง,รถ+เครื่อง,2,0.605;0.308,0.3076590299606323,0.45614397525787354,0.6046289205551147,0.2969698905944824,2
รถเครื่อง,รถ+เครื่อง,2,0.605;0.308,0.3076590299606323,0.45614397525787354,0.6046289205551147,0.2969698905944824,2
เดินป่า,เดิน+ป่า,2,0.395;0.309,0.3086491823196411,0.3518076092004776,0.3949660360813141,0.08631685376167297,3
วันสงกรานต์,วัน+สงกรานต์,2,0.312;0.719,0.31165435910224915,0.5152650624513626,0.7188757658004761,0.40722140669822693,2
วันสงกรานต์,วัน+สงกรานต์,2,0.312;0.719,0.31165435910224915,0.5152650624513626,0.7188757658004761,0.40722140669822693,2
จนถึง,จน+ถึง,2,0.318;0.429,0.3178711533546448,0.37346524000167847,0.42905932664871216,0.11118817329406738,1
ตอนเย็น,ตอน+เย็น,2,0.318;0.539,0.3179343640804291,0.4283817559480667,0.5388291478157043,0.22089478373527527,2
ตอนเย็น,ตอน+เย็น,2,0.318;0.539,0.3179343640804291,0.4283817559480667,0.5388291478157043,0.22089478373527527,2
ห้องน้ำ,ห้อง+น้ำ,2,0.629;0.323,0.3233663737773895,0.47615279257297516,0.6289392113685608,0.30557283759117126,3
ห้องน้ำ,ห้อง+น้ำ,2,0.629;0.323,0.3233663737773895,0.47615279257297516,0.6289392113685608,0.30557283759117126,3
ห้องน้ำ,ห้อง+น้ำ,2,0.629;0.323,0.3233663737773895,0.47615279257297516,0.6289392113685608,0.30557283759117126,3
ห้องน้ำ,ห้อง+น้ำ,2,0.629;0.323,0.3233663737773895,0.47615279257297516,0.6289392113685608,0.30557283759117126,3
สวนสัตว์,สวน+สัตว์,2,0.414;0.324,0.3236062526702881,0.3687792420387268,0.4139522314071655,0.09034597873687744,1
สวนสัตว์,สวน+สัตว์,2,0.414;0.324,0.3236062526702881,0.3687792420387268,0.4139522314071655,0.09034597873687744,1
สวนสัตว์,สวน+สัตว์,2,0.414;0.324,0.3236062526702881,0.3687792420387268,0.4139522314071655,0.09034597873687744,1
สวนสัตว์,สวน+สัตว์,2,0.414;0.324,0.3236062526702881,0.3687792420387268,0.4139522314071655,0.09034597873687744,1
ทุกวัน,ทุก+วัน,2,0.324;0.384,0.32372719049453735,0.35368700325489044,0.38364681601524353,0.05991962552070618,2
ทุกวัน,ทุก+วัน,2,0.324;0.384,0.32372719049453735,0.35368700325489044,0.38364681601524353,0.05991962552070618,2
น่ารัก,น่า+รัก,2,0.354;0.325,0.3245730996131897,0.339126855134964,0.3536806106567383,0.029107511043548584,2
น่ารัก,น่า+รัก,2,0.354;0.325,0.3245730996131897,0.339126855134964,0.3536806106567383,0.029107511043548584,2
พี่ชาย,พี่+ชาย,2,0.565;0.325,0.32478779554367065,0.4448944628238678,0.5650011301040649,0.2402133345603943,2
พี่ชาย,พี่+ชาย,2,0.565;0.325,0.32478779554367065,0.4448944628238678,0.5650011301040649,0.2402133345603943,2
หน่อไม้,หน่อ+ไม้,2,0.397;0.327,0.3265519440174103,0.3615524470806122,0.3965529501438141,0.07000100612640381,2
หน่อไม้,หน่อ+ไม้,2,0.397;0.327,0.3265519440174103,0.3615524470806122,0.3965529501438141,0.07000100612640381,2
กาแฟร้อน,กาแฟ+ร้อน,2,0.655;0.327,0.3274909555912018,0.4911925345659256,0.6548941135406494,0.32740315794944763,3
กาแฟร้อน,กาแฟ+ร้อน,2,0.655;0.327,0.3274909555912018,0.4911925345659256,0.6548941135406494,0.32740315794944763,3
วันนี้,วัน+นี้,2,0.333;0.350,0.3330972194671631,0.34148073196411133,0.34986424446105957,0.016767024993896484,3
วันนี้,วัน+นี้,2,0.333;0.350,0.3330972194671631,0.34148073196411133,0.34986424446105957,0.016767024993896484,3
เที่ยงวัน,เที่ยง+วัน,2,0.507;0.335,0.334625780582428,0.42083778977394104,0.5070497989654541,0.17242401838302612,9
เที่ยงวัน,เที่ยง+วัน,2,0.507;0.335,0.334625780582428,0.42083778977394104,0.5070497989654541,0.17242401838302612,9
ถุงเท้า,ถุง+เท้า,2,0.342;0.335,0.33496683835983276,0.338494211435318,0.3420215845108032,0.007054746150970459,4
ถุงเท้า,ถุง+เท้า,2,0.342;0.335,0.33496683835983276,0.338494211435318,0.3420215845108032,0.007054746150970459,4
ไม่เป็นไร,ไม่+เป็นไร,2,0.335;0.412,0.3351040184497833,0.3735487312078476,0.41199344396591187,0.07688942551612854,13
ไม่เป็นไร,ไม่+เป็นไร,2,0.335;0.412,0.3351040184497833,0.3735487312078476,0.41199344396591187,0.07688942551612854,13
ไม่เป็นไร,ไม่+เป็นไร,2,0.335;0.412,0.3351040184497833,0.3735487312078476,0.41199344396591187,0.07688942551612854,13
ไม่เป็นไร,ไม่+เป็นไร,2,0.335;0.412,0.3351040184497833,0.3735487312078476,0.41199344396591187,0.07688942551612854,13
น้ำตาล,น้ำ+ตาล,2,0.343;0.335,0.3354402184486389,0.3393520265817642,0.3432638347148895,0.00782361626625061,3
น้ำตาล,น้ำ+ตาล,2,0.343;0.335,0.3354402184486389,0.3393520265817642,0.3432638347148895,0.00782361626625061,3
ทำสวน,ทำ+สวน,2,0.337;0.443,0.3367333710193634,0.3897009938955307,0.442668616771698,0.1059352457523346,2
แตงโม,แตง+โม,2,0.338;0.337,0.3367695212364197,0.3373381942510605,0.3379068672657013,0.0011373460292816162,1
แตงโม,แตง+โม,2,0.338;0.337,0.3367695212364197,0.3373381942510605,0.3379068672657013,0.0011373460292816162,1
น้ำท่วม,น้ำ+ท่วม,2,0.338;0.617,0.33804115653038025,0.4777342230081558,0.6174272894859314,0.27938613295555115,2
น้ำท่วม,น้ำ+ท่วม,2,0.338;0.617,0.33804115653038025,0.4777342230081558,0.6174272894859314,0.27938613295555115,2
กะหล่ำปลี,กะหล่ำ+ปลี,2,0.588;0.338,0.3382658362388611,0.4629579782485962,0.5876501202583313,0.24938428401947021,1
ก็ดี,ก็+ดี,2,0.455;0.343,0.34302881360054016,0.3988676071166992,0.4547064006328583,0.11167758703231812,5
ผงซักฟอก,ผง+ซักฟอก,2,0.360;0.345,0.34505558013916016,0.35270552337169647,0.3603554666042328,0.015299886465072632,2
ผงซักฟอก,ผง+ซักฟอก,2,0.360;0.345,0.34505558013916016,0.35270552337169647,0.3603554666042328,0.015299886465072632,2
มากกว่า,มาก+กว่า,2,0.347;0.685,0.3467797636985779,0.5158024728298187,0.6848251819610596,0.3380454182624817,3
ช่วงนี้,ช่วง+นี้,2,0.459;0.348,0.348143994808197,0.40340618789196014,0.45866838097572327,0.11052438616752625,2
กำลังจะ,กำลัง+จะ,2,0.549;0.350,0.3495597541332245,0.44908709824085236,0.5486144423484802,0.19905468821525574,3
กำลังจะ,กำลัง+จะ,2,0.549;0.350,0.3495597541332245,0.44908709824085236,0.5486144423484802,0.19905468821525574,3
ทำอาหาร,ทำ+อาหาร,2,0.356;0.528,0.35631173849105835,0.4421970546245575,0.5280823707580566,0.1717706322669983,3
ความสุข,ความ+สุข,2,0.357;0.394,0.3571401834487915,0.3753962218761444,0.3936522603034973,0.03651207685470581,1
ความสุข,ความ+สุข,2,0.357;0.394,0.3571401834487915,0.3753962218761444,0.3936522603034973,0.03651207685470581,1
เจอกัน,เจอ+กัน,2,0.583;0.357,0.3574417233467102,0.4701448082923889,0.5828478932380676,0.22540616989135742,3
เจอกัน,เจอ+กัน,2,0.583;0.357,0.3574417233467102,0.4701448082923889,0.5828478932380676,0.22540616989135742,3
ข้าวโพด,ข้าว+โพด,2,0.597;0.358,0.3577934801578522,0.4775443822145462,0.5972952842712402,0.23950180411338806,2
ข้าวโพด,ข้าว+โพด,2,0.597;0.358,0.3577934801578522,0.4775443822145462,0.5972952842712402,0.23950180411338806,2
เพราะว่า,เพราะ+ว่า,2,0.852;0.359,0.35908079147338867,0.6056417524814606,0.8522027134895325,0.4931219220161438,2
เพราะว่า,เพราะ+ว่า,2,0.852;0.359,0.35908079147338867,0.6056417524814606,0.8522027134895325,0.4931219220161438,2
ตอนบ่าย,ตอน+บ่าย,2,0.362;0.684,0.3617032766342163,0.522657722234726,0.6836121678352356,0.3219088912010193,2
ตอนบ่าย,ตอน+บ่าย,2,0.362;0.684,0.3617032766342163,0.522657722234726,0.6836121678352356,0.3219088912010193,2
คนเดียว,คน+เดียว,2,0.397;0.363,0.3629757761955261,0.3797559440135956,0.39653611183166504,0.033560335636138916,2
วันพระ,วัน+พระ,2,0.387;0.369,0.36918288469314575,0.37806014716625214,0.3869374096393585,0.01775452494621277,2
วันพระ,วัน+พระ,2,0.387;0.369,0.36918288469314575,0.37806014716625214,0.3869374096393585,0.01775452494621277,2
น้องชาย,น้อง+ชาย,2,0.571;0.373,0.3727167844772339,0.4719960391521454,0.5712752938270569,0.198558509349823,3
น้องชาย,น้อง+ชาย,2,0.571;0.373,0.3727167844772339,0.4719960391521454,0.5712752938270569,0.198558509349823,3
อาหารเย็น,อาหาร+เย็น,2,0.558;0.376,0.37573564052581787,0.46669986844062805,0.5576640963554382,0.18192845582962036,3
ฝนตก,ฝน+ตก,2,0.781;0.382,0.38196808099746704,0.5812839567661285,0.78059983253479,0.398631751537323,2
ฝนตก,ฝน+ตก,2,0.781;0.382,0.38196808099746704,0.5812839567661285,0.78059983253479,0.398631751537323,2
เวลาว่าง,เวลา+ว่าง,2,0.387;0.427,0.3873646855354309,0.4069855213165283,0.42660635709762573,0.039241671562194824,3
รถบัส,รถ+บัส,2,0.404;0.409,0.403737336397171,0.4062632769346237,0.4087892174720764,0.0050518810749053955,3
รถบัส,รถ+บัส,2,0.404;0.409,0.403737336397171,0.4062632769346237,0.4087892174720764,0.0050518810749053955,3
วันอาทิตย์,วัน+อาทิตย์,2,0.502;0.406,0.4057046175003052,0.4537964165210724,0.5018882155418396,0.09618359804153442,5
วันอาทิตย์,วัน+อาทิตย์,2,0.502;0.406,0.4057046175003052,0.4537964165210724,0.5018882155418396,0.09618359804153442,5
ข้ามถนน,ข้าม+ถนน,2,0.411;0.430,0.41073131561279297,0.4202277511358261,0.42972418665885925,0.018992871046066284,2
ข้ามถนน,ข้าม+ถนน,2,0.411;0.430,0.41073131561279297,0.4202277511358261,0.42972418665885925,0.018992871046066284,2
แลกเงิน,แลก+เงิน,2,0.415;0.439,0.4150533080101013,0.4269149601459503,0.4387766122817993,0.023723304271697998,2
บัตรเครดิต,บัตร+เครดิต,2,0.593;0.416,0.4155810475349426,0.5042376220226288,0.5928941965103149,0.17731314897537231,3
บัตรเครดิต,บัตร+เครดิต,2,0.593;0.416,0.4155810475349426,0.5042376220226288,0.5928941965103149,0.17731314897537231,3
ฟังเพลง,ฟัง+เพลง,2,0.427;0.552,0.42682865262031555,0.48916997015476227,0.551511287689209,0.12468263506889343,3
สีน้ำตาล,สี+น้ำตาล,2,0.616;0.429,0.4288604259490967,0.5225957632064819,0.6163311004638672,0.1874706745147705,3
สระว่ายน้ำ,สระ+ว่ายน้ำ,2,0.595;0.432,0.43175196647644043,0.5133347511291504,0.5949175357818604,0.16316556930541992,3
ถอนเงิน,ถอน+เงิน,2,0.761;0.433,0.432739794254303,0.596767395734787,0.760794997215271,0.328055202960968,2
ถอนเงิน,ถอน+เงิน,2,0.761;0.433,0.432739794254303,0.596767395734787,0.760794997215271,0.328055202960968,2
พี่สาว,พี่+สาว,2,0.611;0.434,0.4337158203125,0.5224720239639282,0.6112282276153564,0.17751240730285645,1
พี่สาว,พี่+สาว,2,0.611;0.434,0.4337158203125,0.5224720239639282,0.6112282276153564,0.17751240730285645,1
ผู้คน,ผู้+คน,2,0.443;0.473,0.4433442950248718,0.45835599303245544,0.47336769104003906,0.030023396015167236,2
ร้องเพลง,ร้อง+เพลง,2,0.443;0.550,0.4434259533882141,0.4965822100639343,0.5497384667396545,0.10631251335144043,2
น้องสาว,น้อง+สาว,2,0.636;0.449,0.44883993268013,0.5425878912210464,0.6363358497619629,0.18749591708183289,2
น้องสาว,น้อง+สาว,2,0.636;0.449,0.44883993268013,0.5425878912210464,0.6363358497619629,0.18749591708183289,2
ผ้าเช็ดตัว,ผ้า+เช็ดตัว,2,0.459;0.499,0.45873281359672546,0.47877535223960876,0.49881789088249207,0.0400850772857666,1
พริกป่น,พริก+ป่น,2,0.608;0.494,0.49434924125671387,0.5513696372509003,0.6083900332450867,0.1140407919883728,2
ฤดูฝน,ฤดู+ฝน,2,0.582;0.498,0.49835699796676636,0.5400517880916595,0.5817465782165527,0.08338958024978638,4
ฤดูฝน,ฤดู+ฝน,2,0.582;0.498,0.49835699796676636,0.5400517880916595,0.5817465782165527,0.08338958024978638,4
ฤดูหนาว,ฤดู+หนาว,2,0.599;0.499,0.49934181571006775,0.5489906519651413,0.5986394882202148,0.0992976725101471,3
ฤดูหนาว,ฤดู+หนาว,2,0.599;0.499,0.49934181571006775,0.5489906519651413,0.5986394882202148,0.0992976725101471,3
ร้านอาหาร,ร้าน+อาหาร,2,0.571;0.510,0.5103153586387634,0.5407043695449829,0.5710933804512024,0.060778021812438965,2
ร้านอาหาร,ร้าน+อาหาร,2,0.571;0.510,0.5103153586387634,0.5407043695449829,0.5710933804512024,0.060778021812438965,2
ร้านอาหาร,ร้าน+อาหาร,2,0.571;0.510,0.5103153586387634,0.5407043695449829,0.5710933804512024,0.060778021812438965,2
ร้านอาหาร,ร้าน+อาหาร,2,0.571;0.510,0.5103153586387634,0.5407043695449829,0.5710933804512024,0.060778021812438965,2
สีแดง,สี+แดง,2,0.653;0.513,0.5125424861907959,0.5827153325080872,0.6528881788253784,0.14034569263458252,1
ร้านกาแฟ,ร้าน+กาแฟ,2,0.542;0.518,0.5178564786911011,0.5298228859901428,0.5417892932891846,0.023932814598083496,2
สีม่วง,สี+ม่วง,2,0.598;0.520,0.5199896693229675,0.5589867830276489,0.5979838967323303,0.07799422740936279,2
สีส้ม,สี+ส้ม,2,0.632;0.529,0.529055655002594,0.5803057551383972,0.6315558552742004,0.10250020027160645,3
กลายเป็น,กลาย+เป็น,2,0.530;0.658,0.530180037021637,0.5939223170280457,0.6576645970344543,0.12748456001281738,1
บ่ายโมง,บ่าย+โมง,2,0.567;0.592,0.567388117313385,0.5798006057739258,0.5922130942344666,0.024824976921081543,3
